Unnamed: 0,Datetime,Tweet
1386,2021-10-05 23:59:33+00:00,The best thing about having an Apple Watch is that it counts my panic attacks as cardio workouts. #fitlife #mentalhealth #fitness #workout #Applewatch #gym #FitnessMotivation #runningfrommythoughts
1387,2021-10-05 23:59:27+00:00,these apple farm apples are unmatched 🍎😛
1388,2021-10-05 23:59:23+00:00,Selling breakables and candy apples for the kiddies for Halloween 👻🎃
1389,2021-10-05 23:59:21+00:00,"But as the scenery grows, I see in different lights. The shades and shadows undulate in my perception. My feelings swell and stretch, I see from greater heights. I realize what I am now too smart to mention to you - Fiona Apple"
1390,2021-10-06 23:59:35+00:00,How do you expect ppl to trust you if you still have Apple Music
1391,2021-10-06 23:59:27+00:00,Has anyone else who is a UCF season ticket holder been having a problem viewing and adding you tickets to your Apple wallet for this weeks game?
1392,2021-10-06 23:59:15+00:00,Every day's an apple pie / When I'm with you I'm not so shy / And I almost feel alive in your arms
1393,2021-10-06 23:59:13+00:00,shawty had them apple bottom jeans boots with the JEANS the whole club was lookin at   j e a n s   she hit the jEaNs next thing you Jeans shawty got jeans jeans jeans jeans jeans jeans jeans jeans
1394,2021-10-06 23:59:11+00:00,The Apple Pencil adapter to charge with the cable has always been weird to see have it on honestly. Makes it looks like it’s might snap the charger connecter on the pencil if not very careful. Atleast it looks like it’ll snap less then charging from the iPad
1395,2021-10-07 23:59:49+00:00,After all this .... are you ready for the new Apple MacBook pro 16?
1396,2021-10-07 23:59:28+00:00,"Twilight Sparkle: ""Oh no, Apple Bloom. A cutie mark is something a pony has to discover for herself."" (S1E12)"
1397,2021-10-07 23:59:27+00:00,Gala apples with peanut butter remain a top-tier snack.
1398,2021-10-07 23:59:20+00:00,"Nobody at all …
 
My Daughter: My Teacher Didn’t Eat My Apple ? I Should Take It Back Wasting Your Money Mom 🤦🏽‍♂️🤣"
1399,2021-10-07 23:59:18+00:00,me trying to respond in gcs with an ipad but i can't get the keyboard up cause of the apple pen and its taking me years to reply!!
1400,2021-10-08 23:59:33+00:00,Have you heard the song 'I'll Be With You in Apple Blossom Time Big Girls Don't Cry'?
1401,2021-10-08 23:59:28+00:00,Are we shocked that Owen Powers already has two apples in the 1st period?? @umichhockey looking good so far early! @B1GHockey
1402,2021-10-08 23:59:14+00:00,"I just want to say, I do like Apple’s SoCs bringing competition to laptops (plus AMD) and I like Apple’s iPads. However, this does NOT mean I like them as a company. The iPhone 13 and MacBook PRo anti-repair nonsense needs to stop. If I pay 2000 for a MacBook, I should… (1)"
1403,2021-10-08 23:59:14+00:00,I really been scheming in an ipad/apple pen for 3 years and still don’t have one. Fuck capitalism
1404,2021-10-08 23:59:13+00:00,Apple making movies? Bro make my phone
1405,2021-10-09 23:59:41+00:00,Does anyone know if there is a way to directly transfer tickets from Apple wallet to someone else’s without going through Ticketmaster?
1406,2021-10-09 23:59:40+00:00,"I’ll play you another tune, but it’ll cost you an apple."
1407,2021-10-09 23:59:13+00:00,"I can't even lie, Apple TV+ has some real quality gems on their platform!"
1408,2021-10-09 23:59:12+00:00,apple music is so bad i will kill it
1409,2021-10-09 23:59:09+00:00,Apple Music starting to piss me tf off! Refund me hell
1410,2021-10-10 23:59:54+00:00,"I dropped my Apple Pencil and it won’t work and I can’t get a new nib until Wednesday (assuming that will fix it), so I should just give up on doing my hw right?"
1411,2021-10-10 23:59:43+00:00,"If the #iPadPro were to get a copy of @Samsung’s “vivid” display feature it would be the perfect tablet. It’s still the best tablet for me and it’s the one I use the most, but that feature being brought over to @Apple products would be amazing. Literally the ultimate tablet."
1412,2021-10-10 23:59:32+00:00,"Went to the Sandwich, NH and Fryeburg, ME fairs this weekend.

I have hit my sausage &amp; peppers, fried dough, and apple crisp limit.

Ok maybe not the crisp. 🍎🍎🍎"
1413,2021-10-10 23:59:26+00:00,These apples I’m eating right now 🤤
1414,2021-10-10 23:59:24+00:00,i love green apples
1415,2021-10-11 23:59:54+00:00,Cases on a Apple Watch? I’m team no case/screen protector for this one.
1416,2021-10-11 23:59:14+00:00,"Pickling red onions now, and might get crazy and pickle some apples too. #wildman"
1417,2021-10-11 23:59:03+00:00,Apple Snapple is like take a bite of an apple.  It's amazing!!!!
1418,2021-10-11 23:58:53+00:00,"[the food door to your cell slides open and i press my mouth up against it] 

Behind the Bastards just did a great episode on me, you should check it out when you get the chance

[i slide you an iPod shuffle with those old Apple earbuds]
 
i'll need this back when you're done"
1419,2021-10-11 23:58:40+00:00,Laika - Silver Apples of the Moon (1994)
1420,2021-10-12 23:59:55+00:00,Woke up pretty groggy from a nap and my Apple Watch will now forever be called a “wrist phone”
1421,2021-10-12 23:59:54+00:00,Apple Pay come in handy
1422,2021-10-12 23:59:51+00:00,YouTube music is better than Apple Music period
1423,2021-10-12 23:59:43+00:00,im at least 25 apples tall easily
1424,2021-10-12 23:59:41+00:00,It feels there's an Apple event every week I keep getting emails about them
1425,2021-10-13 23:59:40+00:00,"If I only used @Apple apps...I think my computer would be a lot more productive ... Safari gets me online, Pages does the writing, and Keynote can handle the presentations. 

[Hint, Hint...it would be helpful if @Apple bought #Zoom and #mmhmm.]"
1426,2021-10-13 23:59:39+00:00,One of my students brought me apple cider donuts and omg 😍
1427,2021-10-13 23:59:26+00:00,omg Apple can eat my ass bc why they delivering my phone December
1428,2021-10-13 23:59:18+00:00,"I stay tryna touch my computer screen. Apple, where it’s at?"
1429,2021-10-13 23:59:17+00:00,lovejoy release that shit on apple music RN
1430,2021-10-14 23:59:47+00:00,I hope Apple and Uber burn in fucking hell
1431,2021-10-14 23:59:34+00:00,Apple music negn meu yerem
1432,2021-10-14 23:59:31+00:00,Let’s go apple picking 🧺🍎
1433,2021-10-14 23:59:26+00:00,SIGHS i was working on lev and the apple pen diedddddd
1434,2021-10-14 23:59:23+00:00,i bought apple watches and ipads for me and my babyyy
1435,2021-10-15 23:59:35+00:00,1 drink from Apple bees and I was falling out my chair 🥴😂😂
1436,2021-10-15 23:59:11+00:00,"Since wifey’s out of town it’s a Poppyseed and Daddy sleepover in mommy and daddy’s bed. Popcorn, apple juice, cookie dough, bottle of wine, and some princess movie. 🙃"
1437,2021-10-15 23:58:26+00:00,Rotten apple - aic
1438,2021-10-15 23:58:26+00:00,"hinata literally just spilt apple juice everywhere 
DUMBASS"
1439,2021-10-15 23:58:18+00:00,i want some apple sauce 😩😩😩😩😩😩
1440,2021-10-16 23:59:46+00:00,Esok Apple Event. YEEPS!!!
1441,2021-10-16 23:59:12+00:00,"watching apple tv+ vs netflix, rly highlights netflix advantage in understanding hollywood, aka how to make content that isn’t dogshit"
1442,2021-10-16 23:59:08+00:00,"Applejack: ""It was the best of apples, it was the worst of apples..."" (S6E21)"
1443,2021-10-16 23:58:51+00:00,Oooooo a candy apple would be so good.
1444,2021-10-16 23:58:39+00:00,is it weird that i dont like apples but i like apple pie- 😳
1445,2021-10-17 23:59:55+00:00,"I’m pulling the plug on having Apple devices and I am so goddamned relieved to do so. Bitch-ass products from a bitch-ass company. The little shits have deactivated my stuff mid-use for the last goddamn time, I’m going with a different company."
1446,2021-10-17 23:59:52+00:00,Need a pronoun option when adding a new contact thank you @Apple
1447,2021-10-17 23:59:35+00:00,"ok tomorrow I’m doing a delicata squash &amp; farrow salad w/ an apple cider vinaigrette. pomegranates, red onion, maybe radishes. should be good!"
1448,2021-10-17 23:58:13+00:00,"Even if I knew that tomorrow the world would go to pieces, I would still plant my apple tree."
1449,2021-10-17 23:58:08+00:00,hot apple cider &amp; caramel apple cookies 🤤
1450,2021-10-18 23:59:52+00:00,Me thinking I'm gonna reinvent the world by cutting a potato with an apple slicer vs me inventing jojos
1451,2021-10-18 23:59:46+00:00,Ordered a new MacBook Pro immediately. What an incredible leap forward. Apple Silicon has been such a game changer.
1452,2021-10-18 23:59:39+00:00,"I Have a question. 
Would you guys be okay if I took this week off for streams to work on videos? I'll get the Mousepad review out, The Apple Event summary, and some other things done this whole week if I do that."
1453,2021-10-18 23:59:35+00:00,"Wait, where's the M1 max Mac Mini everyone's waiting for!? @Apple #AppleEvent"
1454,2021-10-18 23:59:34+00:00,I remember years ago tried to charge my iPhone with a actual apple 😂
1455,2021-10-19 23:59:46+00:00,"i’m going to eat apple pie, read misha’s book, and cry. Goodnight 💙"
1456,2021-10-19 23:59:45+00:00,Dulce bit me because she thought my finger was a piece of apple :(
1457,2021-10-19 23:59:33+00:00,Ma’am your apple 🍎 is showing
1458,2021-10-19 23:59:26+00:00,"Select Committee: ALL DELIBERATE SPEED; Chairman Thompson: walk softly carry a big brain &amp; mega character; Ms. Cheney: sometimes the apple falls gloriously far from the tree,"
1459,2021-10-19 23:59:06+00:00,You’ll know @Apple is truly sorry for their twee bullshit if they ship a USB-C -&gt; Ethernet dongle in the box.
1460,2021-10-20 23:59:59+00:00,"Apple Music isn't better than Spotify. And yes, I have both. Apple Music needs an UI overhaul. Also they playlists are trash."
1461,2021-10-20 23:59:57+00:00,Hear me out @Apple: AirPods but different colors 🤯
1462,2021-10-20 23:59:32+00:00,Somehow I managed to thoroughly anger the technology gods this afternoon. So far I have had to factory reset my BrailleNote and I have an appointment at the Apple store because my screen is flashing and no one knows why. Does anything else want to break? Shall we go 3 for 3?
1463,2021-10-20 23:59:26+00:00,Caramel apple cookies fresh out of the oven.
1464,2021-10-20 23:59:23+00:00,Got my vaccine card placed into my Apple wallet … life just got SOOOOOOOOOOO much easier!!!!!!!!!!!!!!!
1465,2021-10-21 23:59:29+00:00,Definitely loving the Apple Watch new update #AppleWatch
1466,2021-10-21 23:59:23+00:00,"M1 Max Apple Pencil
M1 Max Apple TV Remote
M1 Max Apple Watch
M1 Max AirPods
M1 Max Lightning to USB-C Adapter"
1467,2021-10-21 23:59:20+00:00,"There is a lot to love about autumn, but one of my joys is caramel turtle apples. The store was out for three weeks in a row and I was sad and now I'm happy."
1468,2021-10-21 23:59:01+00:00,Ah that was a really good apple
1469,2021-10-21 23:58:01+00:00,iOS 15 and still @Apple can’t give us this 🤝in different skin tones
1470,2021-10-22 23:59:58+00:00,"Bought a clearance Apple TV 4K (1st gen) for $80. It’s cool, but idk where it fits in my TVs? I actually like the LG OLED menu system of my main tv and my bedroom tv has a literal Nvidia shield. 

Oh, and it’s ridiculously laborious to jailbreak it. But man…Apple"
1471,2021-10-22 23:59:46+00:00,🕯️🕯️🕯️🕯️For Eswatini to appreciate musicians to the extent of fully streaming their music on Spotify + Apple Music 🕯️🕯️🕯️🕯️🕯️🕯️🕯️🕯️🕯️🕯️🕯️🕯️🕯️
1472,2021-10-22 23:59:44+00:00,"It’s Friday night, I’m in my sweatpants, I have fall scented candles lit and my (very few) Halloween decorations are up and on. I have the cutest dog ever cuddling me as we watch scary movies and drink homemade apple cider. Call that shit pure bliss."
1473,2021-10-22 23:59:07+00:00,Some apple juice would hit but I ain’t putting pants on
1474,2021-10-22 23:58:53+00:00,i was enjoying a nice apple when that rat bastard william tell just fucking shot an arrow at it and it landed in the wall. what the hell is with that guy???!
1475,2021-10-23 23:59:54+00:00,"Imma say it, 

Orange juice &gt; Apple juice"
1476,2021-10-23 23:59:31+00:00,It's the path traced by an Apple engineer familiar with the MacBook Pros being announced tomorrow.
1477,2021-10-23 23:58:52+00:00,"Bro, we really take Spotify/Apple Music for granted. I remember when that first USB looking iPod shuffle dropped. Revolutionary. Now we have unlimited at the tip of our fingers for like 5 bucks a month. Wild"
1478,2021-10-23 23:58:51+00:00,seriously thinking bout ordering a Apple Watch.
1479,2021-10-23 23:58:49+00:00,"Unpopular opinion: Halloween is overrated. I like all the fall, pumpkin, and apple things but I just can't get into Halloween."
1480,2021-10-24 23:59:44+00:00,"whole foods had both of my favorite fruits in stock 
 (cara cara oranges and opal apples)"
1481,2021-10-24 23:59:42+00:00,Don’t trust those Apple Music lyrics lol they be wrong
1482,2021-10-24 23:59:32+00:00,One thing about me if I’m in a new city I’m going to look at the Apple maps and see if I can walk around lol. Matter fact when I booked the hotel I want to know was around within walking distance because we’re not about to Uber eats the money up. You feel me
1483,2021-10-24 23:59:00+00:00,Noon CST tomorrow iOS 15.1 and macOS Monterey releases. Get your devices ready by making sure you have everything backed up. #Apple
1484,2021-10-24 23:58:34+00:00,I will pay you for an apple. any amount name it.
1485,2021-10-25 23:59:55+00:00,"Not sure if anyone's interested, but I'm selling my Series 5 Apple Watch. 44mm. Let me know if interested! It's been sitting in my drawer for quite awhile. Hardly ever used it."
1486,2021-10-25 23:59:54+00:00,This apple I’m eating is not that good
1487,2021-10-25 23:59:53+00:00,"Amalas - THE WORST BLOOD HITS 

An hour ago - COPY DOG - WE KNOW WE SHOULD LEAVE WITHOUT CREATING SCENES THE DAY U GOTTA KNOW UR AN APPLE IMC GUY"
1488,2021-10-25 23:59:41+00:00,I want a new Apple Watch.
1489,2021-10-25 23:59:40+00:00,I don’t understand why Apple put the address bar at the bottom what was wrong with it being at the top of the page
1490,2021-10-26 23:59:56+00:00,Since when has faced been on Apple Music
1491,2021-10-26 23:59:54+00:00,i want an adams apple :(
1492,2021-10-26 23:59:26+00:00,Just updated my phone for the first time in like a year. Apple music’s “Auto playing similar music” feature is 🤌🏾
